10 4.000000e+00
100 3.240000e+00
1000 3.108000e+00
10000 3.142000e+00
100000 3.137760e+00
1000000 3.141472e+00
10000000 3.141819e+00
100000000 3.141558e+00
1000000000 3.141566e+00

1000 -4.124787e+00
10000 -4.418372e+00
100000 -4.481185e+00
1000000 -4.408214e+00
10000000 -4.410968e+00
2 -inf
1000 -4.364365e+00
10000 -4.461407e+00
100000 -4.436026e+00
1000000 -4.391932e+00
10000000 -4.417788e+00
100000000 -4.415409e+00
